"id","x","y","timestamp"
6753,5.676093397461903,5.10614010099496,"2021-12-13 12:18:10.284"
6754,5.65125307280933,5.184428308615832,"2021-12-13 12:18:10.391"
6755,5.64477650671136,5.135141448040456,"2021-12-13 12:18:10.463"
6756,5.6412013453108685,5.082039897143273,"2021-12-13 12:18:10.534"
6757,5.573642849704758,5.090544886003361,"2021-12-13 12:18:10.641"
6758,5.549934803210803,5.162732384036566,"2021-12-13 12:18:10.712"
6759,5.499313211293841,5.167422955596126,"2021-12-13 12:18:10.784"
6760,5.492747922136934,5.10207258866822,"2021-12-13 12:18:10.891"
6761,5.515281778145731,5.073944093298068,"2021-12-13 12:18:10.963"
6762,5.530973211427161,5.031082002000144,"2021-12-13 12:18:11.034"
6763,5.554882955228541,5.120194596532071,"2021-12-13 12:18:11.141"
6764,5.58480946223022,5.21162117176624,"2021-12-13 12:18:11.213"
6765,5.605547604008631,5.300273278865832,"2021-12-13 12:18:11.284"
6766,5.635087423128184,5.258458218483457,"2021-12-13 12:18:11.391"
6767,5.660862879089178,5.181458589425064,"2021-12-13 12:18:11.462"
6768,5.692359986234143,5.116855159043196,"2021-12-13 12:18:11.534"
6769,5.7078486837960885,5.055011427217257,"2021-12-13 12:18:11.641"
6770,5.71986969451655,5.0063775103056685,"2021-12-13 12:18:11.712"
6771,5.727996999102235,4.970420017282639,"2021-12-13 12:18:11.784"
6772,5.709518843501244,4.882913241253936,"2021-12-13 12:18:11.891"
6773,5.698537905490367,4.782767729793713,"2021-12-13 12:18:11.962"
6774,5.696560346917858,4.719788476622795,"2021-12-13 12:18:12.034"
6775,5.664991201206259,4.669187200379039,"2021-12-13 12:18:12.141"
6776,5.635480845701074,4.638455764626155,"2021-12-13 12:18:12.212"
6777,5.60177988521706,4.613302595995799,"2021-12-13 12:18:12.284"
6778,5.589186964200652,4.587016529658062,"2021-12-13 12:18:12.391"
6779,5.5969205965095234,4.601853277664182,"2021-12-13 12:18:12.462"
6780,5.598860727448768,4.6046385028657335,"2021-12-13 12:18:12.534"
6781,5.58669816352809,4.614994729693756,"2021-12-13 12:18:12.641"
6782,5.567678599559702,4.616329655151141,"2021-12-13 12:18:12.712"
6783,5.558631237320295,4.64147818261779,"2021-12-13 12:18:12.783"
6784,5.563337138954322,4.670269212100321,"2021-12-13 12:18:12.891"
6785,5.572865636193736,4.697588601257928,"2021-12-13 12:18:12.962"
6786,5.570364370856513,4.687251882161547,"2021-12-13 12:18:13.034"
6787,5.548321008984622,4.670935787117726,"2021-12-13 12:18:13.141"
6788,5.535466395721876,4.682205861025116,"2021-12-13 12:18:13.212"
6789,5.527274976319718,4.694680160816537,"2021-12-13 12:18:13.283"
6790,5.516870857535727,4.669733314366493,"2021-12-13 12:18:13.39"
6791,5.5054627927353845,4.609156743041313,"2021-12-13 12:18:13.462"
6792,5.513535299199996,4.589878890047647,"2021-12-13 12:18:13.533"
6793,5.504999246929633,4.545884465380143,"2021-12-13 12:18:13.64"
6794,5.512030110957701,4.565922665895107,"2021-12-13 12:18:13.712"
6795,5.528453916244561,4.608626763515016,"2021-12-13 12:18:13.783"
6796,5.548368029861028,4.663439590278274,"2021-12-13 12:18:13.891"
6797,5.564212146191294,4.699603226544711,"2021-12-13 12:18:13.962"
6798,5.578736588803224,4.722383732340624,"2021-12-13 12:18:14.033"
